id;winner_ace;winner_df;winner_serve_points;winner_1st_in;winner_1st_won;winner_2nd_won;loser_df;loser_serve_points;loser_1st_in;loser_1st_won;loser_2nd_won;match_id;loser_ace
52863;11;1;79;40;33;17;1;59;39;24;8;136723;4
52864;10;2;45;27;21;12;1;66;40;25;11;136724;3
52865;0;2;44;36;26;4;3;57;28;15;10;136725;0
52866;1;1;53;38;30;7;0;50;26;15;11;136726;0
52867;1;1;84;60;41;11;2;73;47;28;14;136727;1
52868;2;6;86;55;40;14;6;108;63;39;18;136728;2
52869;3;1;58;35;27;14;4;60;37;23;11;136729;2
52870;2;0;51;39;31;7;2;75;40;28;15;136730;1
52871;3;1;84;65;48;14;0;93;66;49;15;136731;3
52872;6;2;105;70;57;23;2;98;67;51;21;136732;1
52873;4;3;58;35;29;11;1;61;39;22;13;136733;1
52874;6;2;64;36;24;18;7;74;40;26;14;136734;0
52875;2;1;44;25;20;13;1;58;38;24;7;136735;4
52876;0;1;55;40;23;13;1;47;24;14;10;136736;3
52877;2;1;13;6;4;5;1;14;6;2;2;136737;0
52878;2;0;60;49;37;5;1;73;39;26;16;136738;1
52879;2;6;111;57;39;20;3;100;67;39;15;136739;0
52880;4;6;99;57;40;22;3;110;73;48;16;136740;4
52881;0;0;54;38;29;12;0;46;27;20;10;136741;1
52882;0;3;52;29;24;14;1;52;35;21;11;136742;1
52883;7;1;98;67;46;15;2;68;44;26;16;136743;0
52884;5;4;79;51;32;14;4;69;37;23;15;136744;4
52885;2;1;58;40;32;11;2;48;26;19;13;136745;1
52886;1;1;85;69;42;9;2;77;47;28;13;136746;4
52887;10;1;66;41;30;16;3;94;82;49;4;136747;2
52888;6;6;105;52;38;28;1;108;100;63;3;136748;1
52889;3;0;50;29;18;13;0;40;19;9;11;136749;2
52890;4;1;78;45;28;21;2;93;74;46;6;136750;4
52891;1;0;84;62;41;12;0;56;44;33;4;136751;9
52892;1;2;41;21;16;16;4;39;18;9;8;136752;3
52893;6;3;89;53;39;15;5;100;87;53;4;136753;0
52894;2;2;98;59;40;24;1;104;51;36;29;136754;6
52895;2;1;52;35;29;11;2;62;29;24;16;136755;9
52896;10;2;129;68;50;28;4;104;49;37;30;136756;7
52897;2;2;40;25;20;10;2;63;37;19;10;136757;2
52898;10;2;81;45;35;23;1;75;44;34;17;136758;13
52899;7;3;75;41;30;22;2;63;37;30;15;136759;4
52900;1;0;56;34;25;14;4;62;38;23;11;136760;7
52901;8;2;63;37;33;14;0;54;36;30;10;136761;9
52902;4;0;66;37;30;16;2;46;29;22;9;136762;4
52903;5;2;41;21;20;16;4;58;38;29;5;136763;9
52904;12;0;46;25;21;14;2;47;26;15;8;136764;0
52905;4;0;66;50;34;10;4;79;54;30;12;136765;1
52906;5;0;59;43;34;12;0;71;44;30;14;136766;2
52907;2;2;60;34;27;19;1;72;41;30;14;136767;7
52908;2;1;54;28;23;15;2;37;16;13;10;136768;2
52909;11;1;59;36;32;14;0;59;36;25;11;136769;7
52910;2;1;45;28;24;9;1;67;51;28;8;136770;0
52911;8;4;82;53;39;15;2;78;53;35;13;136771;1
52912;11;1;48;35;29;8;2;56;37;22;10;136772;6
52913;8;1;76;52;37;10;2;108;61;40;19;136773;10
52914;7;2;76;47;36;18;2;66;40;32;12;136774;9
52915;17;1;47;29;27;13;4;85;46;35;16;136775;5
52916;1;1;65;51;33;9;2;71;46;29;11;136776;0
52917;8;3;82;55;44;14;2;114;84;58;9;136777;9
52918;7;2;75;44;32;17;1;56;44;30;4;136778;4
52919;10;1;51;32;27;12;1;51;30;17;11;136779;6
52920;4;1;62;34;27;16;0;65;40;28;9;136780;1
52921;15;1;43;34;31;4;1;54;42;26;3;136781;0
52922;13;3;78;49;42;19;0;82;62;44;13;136782;7
52923;4;1;35;25;22;6;0;50;33;17;6;136783;3
52924;5;1;68;48;41;15;1;70;55;46;7;136784;16
52925;15;3;107;61;51;26;2;93;63;50;20;136785;22
52926;9;3;91;65;55;20;2;94;62;52;19;136786;20
52927;2;3;56;29;24;9;3;60;38;19;10;136787;0
52928;8;3;63;33;24;15;2;67;42;22;12;136788;1
52929;5;2;92;51;38;22;3;89;51;37;20;136789;7
52930;6;4;89;55;41;19;4;91;54;39;13;136790;11
52931;15;5;62;41;37;13;2;66;35;28;19;136791;6
52932;1;3;33;13;10;13;2;36;18;10;6;136792;1
52933;3;6;122;58;43;33;3;107;62;43;22;136793;7
52934;1;0;68;54;41;9;6;87;48;34;17;136794;5
52935;6;8;126;78;54;28;4;107;61;47;23;136795;17
52936;13;2;61;40;30;16;1;66;41;28;14;136796;3
52937;12;3;60;43;35;10;5;59;26;17;18;136797;2
52938;14;0;61;40;34;12;4;74;52;36;12;136798;6
52939;6;2;87;63;44;12;4;85;46;30;19;136799;4
52940;9;5;90;49;34;18;7;112;62;42;19;136800;12
52941;9;6;44;23;20;12;4;44;27;18;5;136801;3
52942;7;1;53;38;28;9;2;58;35;19;12;136802;2
52943;19;2;81;51;43;22;2;98;62;46;16;136803;7
52944;22;5;97;69;54;16;3;98;67;46;20;136804;9
52945;7;5;86;56;43;11;4;123;65;48;25;136805;16
52946;5;3;66;42;31;14;2;57;35;26;10;136806;6
52947;16;1;68;44;38;16;2;77;48;39;14;136807;6
52948;3;1;54;28;25;14;2;61;40;24;8;136808;6
52949;9;2;64;36;28;17;1;49;26;17;15;136809;4
52950;14;1;90;62;43;19;3;103;55;43;26;136810;28
52951;6;3;135;84;65;31;3;121;91;73;18;136811;22
53915;7;3;63;41;31;14;5;82;50;32;16;136812;5
53916;4;2;43;24;17;13;4;52;28;19;6;136813;6
53917;16;3;63;44;37;9;2;71;43;25;16;136814;4
53918;12;1;80;57;50;12;1;98;59;37;22;136815;5
53919;13;2;58;40;33;12;3;70;46;35;9;136816;7
53920;9;1;66;38;25;15;0;64;46;25;9;136817;5
53921;0;1;62;31;23;18;2;49;30;16;11;136818;0
53922;3;1;57;40;30;11;1;50;24;17;13;136819;3
53923;5;1;55;38;26;10;4;61;30;18;13;136820;3
53924;4;1;73;53;34;14;0;82;58;36;11;136821;5
53028;8;2;67;47;34;10;3;65;41;23;16;136822;2
53029;8;4;57;31;24;12;2;65;39;21;10;136823;0
53030;2;4;72;34;22;22;1;68;41;24;16;136824;1
53031;2;5;77;44;29;17;3;65;44;30;4;136825;4
53032;4;4;54;29;24;12;2;65;36;24;10;136826;1
53033;4;2;38;22;19;8;2;56;39;17;6;136827;1
53034;1;4;113;74;49;19;3;110;63;43;18;136828;9
53035;13;3;45;25;23;11;3;62;37;24;5;136829;4
53036;1;0;54;33;28;12;0;68;51;28;10;136830;5
53037;4;2;58;34;26;12;3;75;53;29;10;136831;1
53038;5;2;52;33;29;8;3;65;39;23;10;136832;1
53039;4;3;54;27;18;16;1;53;29;12;8;136833;3
53040;1;1;51;39;28;7;2;77;49;29;11;136834;3
53041;2;1;65;44;34;13;0;58;42;28;11;136835;1
53042;8;4;85;52;37;12;6;101;59;35;19;136836;2
53043;4;2;76;44;31;18;2;56;41;31;6;136837;1
53044;4;6;92;43;32;26;2;85;50;32;15;136838;1
53045;12;3;55;30;25;13;0;58;46;24;6;136839;1
53046;2;2;60;37;30;13;2;66;45;28;9;136840;4
53047;4;1;53;37;30;10;2;65;44;27;10;136841;2
53048;6;2;80;58;45;11;0;85;54;41;16;136842;14
53049;5;3;77;40;28;22;5;70;35;26;14;136843;6
53050;11;2;74;57;47;9;0;85;62;41;11;136844;3
53051;8;2;51;31;26;12;4;63;42;26;8;136845;4
53052;12;2;94;56;43;18;2;91;58;44;17;136846;4
53053;11;1;63;37;31;16;3;65;33;19;18;136847;3
53054;17;0;62;47;41;9;1;69;57;42;6;136848;18
53055;16;2;85;47;39;25;3;104;74;53;13;136849;14
53056;10;1;39;28;23;6;1;37;26;15;6;136850;2
53057;16;4;50;34;28;8;2;44;29;15;6;136851;5
53058;7;1;41;28;26;10;5;53;30;20;9;136852;4
54022;2;0;44;33;26;8;2;46;30;18;3;136853;4
54023;17;3;97;56;46;21;1;75;45;39;19;136854;13
54024;18;3;82;50;40;17;3;90;57;38;19;136855;12
54025;19;3;97;69;63;16;8;107;68;51;22;136856;18
54026;9;1;101;58;39;26;4;101;68;50;14;136857;8
54027;7;2;83;48;36;19;2;78;44;29;17;136858;9
54028;2;2;56;32;23;13;3;57;34;16;11;136859;3
54029;17;4;91;51;42;20;3;97;66;45;16;136860;1
54030;9;1;43;28;26;7;0;50;31;18;8;136861;0
54031;4;2;56;37;28;11;5;59;29;21;9;136862;0
54032;5;0;62;40;32;13;4;74;53;35;9;136863;10
54033;14;0;44;34;29;8;2;55;23;17;15;136864;8
54034;8;0;33;21;18;10;1;43;29;16;4;136865;1
54035;13;10;116;62;49;21;3;119;75;54;17;136866;8
54036;15;0;47;26;26;14;2;53;23;17;17;136867;4
54037;6;1;67;47;35;15;0;71;47;35;10;136868;6
54038;8;3;80;43;31;24;8;99;59;44;16;136869;11
54039;3;2;100;62;47;23;2;94;59;52;17;136870;26
54040;5;5;92;56;36;16;4;77;56;29;10;136871;4
54041;16;1;55;37;32;14;2;90;63;45;11;136872;15
54042;5;1;54;40;33;12;1;67;48;32;8;136873;12
54043;9;0;47;23;20;13;3;36;18;10;4;136874;2
54044;1;4;97;57;36;18;2;99;69;44;13;136875;9
54045;12;0;60;39;35;14;3;67;42;35;9;136876;10
54046;7;3;83;49;40;18;2;89;57;39;15;136877;6
54047;13;3;69;48;39;13;2;60;38;33;10;136878;14
54048;13;1;64;45;39;10;5;73;35;29;19;136879;7
54049;10;1;59;27;24;17;3;64;37;26;11;136880;3
54050;7;2;51;35;29;8;1;59;37;21;10;136881;3
54051;4;0;77;50;39;14;2;74;38;28;19;136882;3
54052;9;1;59;39;26;12;2;65;34;19;12;136883;4
54053;5;0;48;28;25;12;2;61;41;24;12;136884;2
54054;3;0;87;63;46;16;1;78;37;28;23;136885;7
54055;16;1;78;55;49;11;2;79;54;39;16;136886;16
54056;5;2;47;23;18;17;6;52;30;18;7;136887;0
54057;8;2;50;33;28;11;1;38;24;17;7;136888;3
54058;7;2;79;48;33;17;4;91;36;30;19;136889;6
54059;2;1;33;23;18;6;0;40;19;11;9;136890;4
54060;11;0;42;24;21;11;2;43;27;14;6;136891;5
54061;9;3;100;57;40;22;6;110;74;46;17;136892;1
54062;6;1;63;41;28;15;2;78;49;30;15;136893;6
54063;10;1;109;62;46;27;3;106;75;54;15;136894;14
54064;18;0;56;43;41;8;2;75;40;30;20;136895;9
54065;4;0;62;34;28;15;0;62;33;20;13;136896;6
54066;1;1;53;31;24;14;0;49;25;17;9;136897;1
54067;7;0;44;30;27;9;1;64;31;18;16;136898;2
54068;9;1;56;37;32;11;2;53;29;24;9;136899;8
54069;3;2;58;37;28;11;2;48;25;14;10;136900;1
54070;5;0;92;49;39;28;0;104;56;42;26;136901;7
54071;6;1;87;63;50;11;3;110;74;52;16;136902;6
54072;19;1;91;60;51;17;2;88;52;37;20;136903;3
54073;13;2;76;48;37;18;1;77;50;33;15;136904;5
54074;4;0;74;54;38;12;2;59;38;26;14;136905;4
54075;7;4;90;54;39;18;3;68;38;31;14;136906;5
54076;13;1;84;50;38;20;2;72;42;33;17;136907;10
54077;4;1;53;33;27;14;1;70;50;35;8;136908;1
54078;5;3;73;40;30;20;0;69;40;27;18;136909;9
54079;10;3;96;53;48;25;2;88;58;44;18;136910;6
54080;12;1;95;69;52;15;5;86;51;38;19;136911;4
54081;0;0;61;45;28;10;3;60;38;23;10;136912;10
54082;3;1;40;28;23;9;2;51;33;21;5;136913;1
54083;0;2;53;33;21;11;6;67;35;19;10;136914;4
54084;1;0;44;24;18;15;3;38;21;10;7;136915;3
54085;19;6;98;45;42;24;2;68;32;25;25;136916;8
54086;5;1;45;27;20;16;1;40;26;17;6;136917;8
54087;11;3;58;37;31;10;2;52;27;21;11;136918;4
54088;7;3;55;31;24;17;2;48;42;30;2;136919;2
54089;6;1;55;32;25;15;4;61;32;23;12;136920;1
54090;5;2;51;34;27;11;4;64;28;19;17;136921;2
53102;18;0;50;39;31;8;1;50;29;18;11;136922;2
53103;9;2;71;47;34;13;3;60;30;18;17;136923;3
53104;6;2;34;24;23;5;4;52;35;16;5;136924;1
53105;5;2;89;66;42;12;2;93;53;34;16;136925;12
53106;4;1;99;54;41;21;4;96;59;41;22;136926;5
53107;0;2;55;34;23;12;1;46;23;10;10;136927;0
53108;6;2;98;69;52;11;2;89;53;34;19;136928;0
53109;10;1;54;31;26;15;2;56;32;19;11;136929;1
53110;2;0;51;36;30;12;3;69;42;34;7;136930;1
53111;9;1;62;41;34;16;1;73;37;26;20;136931;2
53112;13;1;68;40;34;13;0;51;22;13;19;136932;2
53113;5;1;41;29;24;9;3;61;37;23;7;136933;8
53114;1;4;73;57;39;9;1;73;45;33;11;136934;6
53115;10;2;65;44;34;7;1;50;30;17;8;136935;1
53116;1;1;38;24;19;10;1;44;34;16;3;136936;1
53117;17;1;71;48;38;13;2;77;58;39;9;136937;2
53118;6;9;108;51;38;22;3;92;74;49;8;136938;0
53119;14;2;68;47;39;12;0;76;56;41;8;136939;9
53120;22;1;84;55;48;19;2;95;62;45;18;136940;24
53121;4;4;57;26;20;20;6;76;44;29;10;136941;2
53122;6;9;97;55;42;17;6;86;59;37;14;136942;2
53123;17;2;95;55;39;26;4;84;52;37;19;136943;3
53124;10;5;67;40;29;18;4;65;33;21;15;136944;2
53125;2;5;57;31;27;15;5;67;33;21;16;136945;0
53126;2;2;109;63;43;19;4;84;43;31;17;136946;6
53127;19;8;104;58;44;25;4;84;55;43;18;136947;7
53128;4;0;19;12;11;5;1;31;20;10;4;136948;2
53129;3;0;64;47;33;9;4;66;32;18;14;136949;1
53130;10;3;75;43;35;19;0;64;48;35;9;136950;2
53131;12;2;85;46;41;23;1;81;61;46;13;136951;10
53132;3;4;72;39;32;19;1;62;33;24;16;136952;4
53133;8;6;68;39;25;15;4;52;20;15;12;136953;4
53134;9;7;102;53;42;26;1;109;45;32;36;136954;0
53135;6;5;73;46;34;15;3;66;33;22;18;136955;4
53136;7;2;46;23;19;15;3;42;20;8;11;136956;3
53137;3;2;91;42;26;32;4;65;38;28;11;136957;4
53138;5;3;67;44;37;17;4;85;40;29;25;136958;11
53139;5;2;71;45;34;16;7;89;45;31;22;136959;6
53140;12;5;48;25;22;11;3;48;27;15;8;136960;2
53141;1;1;35;20;14;11;2;33;19;12;5;136961;0
53142;3;2;60;39;28;14;4;81;46;28;15;136962;8
53143;6;3;53;23;17;17;0;47;27;12;9;136963;2
53144;5;3;71;43;32;12;4;74;34;16;20;136964;2
53145;8;1;37;25;20;10;4;48;23;12;9;136965;2
53146;3;6;47;27;24;9;3;50;26;15;9;136966;5
53147;2;0;51;30;26;14;2;64;37;27;14;136967;3
53148;6;1;60;35;26;18;0;56;36;27;8;136968;0
53149;6;0;78;53;40;12;0;60;37;27;14;136969;5
53150;6;2;85;44;30;20;3;69;35;21;15;136970;3
53151;12;5;110;63;51;23;1;89;64;46;11;136971;7
53152;2;6;67;44;32;9;2;83;52;27;14;136972;0
53153;2;3;92;55;33;19;6;89;50;27;21;136973;1
53154;5;2;54;34;28;10;3;58;36;20;13;136974;1
53155;10;4;113;63;43;29;10;128;63;47;32;136975;20
53156;5;3;84;50;38;17;7;94;48;36;23;136976;6
53157;1;3;75;53;36;13;6;83;48;31;19;136977;3
53158;1;1;81;62;41;13;1;76;45;31;22;136978;3
53159;2;1;69;43;29;14;8;73;45;28;8;136979;2
53160;16;2;109;77;62;18;2;110;72;50;26;136980;10
53161;2;3;80;47;35;14;1;87;59;36;11;136981;1
53162;12;2;67;40;36;16;0;69;46;33;14;136982;4
53163;0;5;61;34;22;17;3;67;43;27;6;136983;0
53164;2;1;54;39;27;9;7;63;32;21;10;136984;5
53165;8;5;106;70;50;17;12;123;79;56;16;136985;5
54129;11;3;70;50;40;10;3;67;40;27;15;136986;6
54130;6;4;38;22;18;10;4;55;34;18;7;136987;0
54131;2;2;61;38;27;14;5;77;33;19;24;136988;7
54132;3;3;63;38;28;12;3;43;26;17;5;136989;1
54133;7;3;96;66;42;15;1;120;65;45;25;136990;1
54134;11;3;101;57;37;25;3;108;63;43;20;136991;6
54135;10;3;61;36;31;15;4;62;32;22;18;136992;2
54136;5;0;72;43;36;19;4;72;46;31;16;136993;5
54137;14;1;89;49;42;19;4;106;58;35;21;136994;9
54138;7;4;93;56;37;20;2;98;69;44;14;136995;8
54139;7;5;60;26;19;19;1;75;34;26;15;136996;5
54140;6;1;67;41;30;16;1;57;36;29;8;136997;6
54141;3;1;46;33;24;7;1;47;21;11;10;136998;1
54142;5;2;75;43;29;19;2;61;39;19;14;136999;2
54143;2;7;96;55;36;20;4;100;53;32;22;137000;0
54144;1;2;105;68;46;20;1;96;46;33;24;137001;5
54145;5;1;56;27;21;20;3;45;24;18;12;137002;4
54146;3;1;75;43;31;22;3;68;30;21;22;137003;10
54147;6;0;48;29;22;15;2;57;28;19;13;137004;2
54148;5;0;68;42;30;17;9;81;37;25;24;137005;8
54149;11;2;93;54;39;21;2;81;47;33;17;137006;4
54150;0;2;126;93;58;19;2;115;73;50;24;137007;1
54151;3;1;75;40;30;18;2;96;60;40;14;137008;6
54152;15;0;58;40;37;12;0;73;44;29;18;137009;4
54153;0;2;71;53;40;13;2;127;103;62;10;137010;5
54154;4;0;66;48;34;12;2;52;28;22;14;137011;6
54155;1;1;60;43;35;9;4;77;45;32;13;137012;7
54156;4;1;58;29;26;13;3;66;49;30;9;137013;2
54157;7;3;48;23;20;15;2;73;44;27;13;137014;6
54158;1;1;70;51;40;8;3;68;36;22;19;137015;0
54159;11;3;89;61;44;17;5;109;73;49;16;137016;3
54160;5;0;55;40;28;11;1;51;29;22;10;137017;3
54161;4;1;47;31;26;10;3;57;36;22;10;137018;3
54162;4;3;124;76;55;19;4;106;64;49;15;137019;19
54163;5;1;68;44;26;15;2;61;39;16;11;137020;0
54164;6;7;108;69;43;16;5;109;69;40;15;137021;3
53175;3;1;90;54;38;16;0;122;83;48;19;137022;6
53176;4;4;101;63;45;14;6;90;61;39;14;137023;7
53177;3;1;78;45;30;17;2;70;37;22;16;137024;0
53178;2;4;54;34;22;13;5;54;28;15;9;137025;2
53179;8;1;91;59;42;21;4;103;68;49;13;137026;11
53180;1;3;62;39;31;13;3;79;40;30;15;137027;2
53181;7;1;50;29;26;12;4;42;26;18;7;137028;3
53182;2;10;125;64;46;33;6;124;72;52;26;137029;4
53183;2;10;119;69;49;22;1;93;62;40;16;137030;1
53184;7;2;99;59;42;21;1;90;50;29;18;137031;3
53185;8;5;63;32;29;18;3;73;39;25;18;137032;1
53186;1;1;50;29;22;14;2;75;62;32;7;137033;0
53187;4;3;94;68;50;12;5;97;56;39;21;137034;11
53188;0;1;46;33;24;9;4;49;27;13;12;137035;0
53189;9;1;32;24;23;5;5;50;30;14;7;137036;0
53190;4;1;54;32;25;16;1;57;36;22;12;137037;1
53191;3;4;112;69;52;24;2;101;68;50;14;137038;11
53192;4;2;95;57;42;18;2;94;70;44;13;137039;2
53193;0;1;58;28;22;15;1;46;28;17;7;137040;4
53194;2;3;44;21;17;16;5;85;45;26;17;137041;2
53195;5;3;115;71;53;25;2;118;81;55;24;137042;12
53196;12;4;96;56;42;18;3;87;50;41;20;137043;12
53197;4;0;127;76;50;31;1;126;85;59;20;137044;4
53198;5;3;81;41;33;21;2;88;43;29;19;137045;3
53199;5;4;87;44;33;25;3;105;77;43;14;137046;1
53200;3;3;49;33;25;11;2;46;22;12;14;137047;2
53201;6;0;47;29;23;12;3;46;32;17;4;137048;2
53202;1;1;61;34;24;17;2;53;37;19;9;137049;3
53203;15;1;58;48;38;6;4;89;37;24;28;137050;1
53204;0;1;50;34;26;8;2;69;40;21;15;137051;2
53205;6;0;51;38;30;8;1;68;43;25;13;137052;4
53206;5;0;84;58;44;11;2;91;44;35;20;137053;8
53207;13;1;103;54;41;28;5;103;56;41;31;137054;14
53208;3;2;46;22;16;14;0;55;38;17;8;137055;1
53209;4;0;85;49;39;18;2;105;68;44;16;137056;1
53210;3;1;55;35;26;13;1;56;30;24;6;137057;3
53211;5;0;50;24;20;16;1;65;43;28;7;137058;5
53212;3;1;106;74;54;20;7;119;67;51;24;137059;12
53213;23;4;119;66;51;29;8;124;68;50;25;137061;7
53214;7;1;66;43;32;10;1;87;53;27;18;137062;1
53215;6;1;93;70;44;16;2;80;43;33;20;137063;5
53216;7;1;50;17;15;22;0;53;28;16;14;137064;2
53217;8;0;50;31;25;11;2;51;31;18;8;137065;2
53218;10;1;84;53;35;19;4;87;35;26;25;137066;6
53219;8;4;104;62;46;25;8;104;61;41;19;137067;10
53220;7;2;38;19;19;10;1;38;19;10;4;137068;1
53221;7;7;58;29;23;10;5;68;28;15;17;137069;5
53222;0;1;66;41;29;15;3;54;37;24;10;137070;3
53223;7;3;92;51;32;28;5;80;51;37;16;137071;10
53224;2;5;74;45;37;10;4;57;33;24;9;137072;0
53225;7;0;52;28;22;13;3;57;34;19;9;137073;2
53226;3;0;40;22;17;13;2;67;42;24;9;137074;2
53227;10;7;90;45;33;21;10;86;54;34;11;137075;4
53228;3;3;81;49;36;16;1;59;39;27;7;137076;6
53229;1;3;59;41;31;9;2;60;36;19;11;137077;0
53230;4;1;102;66;48;17;3;105;65;42;15;137078;3
53231;19;3;98;61;49;23;7;117;63;50;25;137079;19
53232;9;3;52;25;21;18;0;55;26;21;12;137080;8
53233;8;0;73;46;37;18;3;72;47;33;10;137081;5
53234;9;3;81;51;37;12;2;73;39;23;11;137082;4
53235;16;2;80;53;39;17;9;93;52;36;20;137083;6
53236;3;3;66;41;29;15;5;51;28;18;10;137084;2
53237;3;2;67;42;31;13;4;84;51;31;14;137085;3
53238;8;3;75;49;35;15;1;63;36;22;16;137086;2
53239;6;0;53;31;27;19;2;62;47;31;8;137087;5
53240;6;2;63;38;27;17;3;62;36;27;10;137088;4
53241;3;2;58;35;24;12;2;68;35;21;13;137089;4
53242;19;1;112;76;57;20;7;106;54;43;31;137090;9
53243;5;0;36;20;17;11;1;48;31;14;7;137091;0
53244;2;0;50;29;24;17;2;63;29;20;15;137092;1
53245;3;0;30;12;11;13;4;38;25;10;1;137093;0
53246;4;6;84;36;20;22;2;80;47;25;11;137094;8
53247;6;2;56;35;26;13;1;65;42;27;9;137095;3
53248;10;1;81;52;34;14;0;59;37;25;6;137096;1
53249;10;2;100;53;40;28;8;99;53;41;25;137097;7
53250;6;2;64;40;31;9;0;47;28;20;10;137098;6
53251;2;1;67;46;35;13;2;52;31;23;9;137099;8
53252;8;3;86;53;43;15;3;74;38;29;21;137100;5
53253;13;4;82;40;31;26;2;64;37;29;14;137101;9
53254;1;0;66;55;38;4;0;67;38;23;12;137102;0
53255;5;3;89;54;44;22;5;101;66;41;20;137103;3
53256;3;3;88;43;33;31;1;101;66;48;21;137104;22
53257;6;2;99;52;32;29;2;88;44;29;20;137105;4
53258;13;5;89;51;41;21;6;100;55;37;23;137106;5
53259;6;3;105;66;43;22;7;128;74;49;28;137107;8
53260;3;1;66;45;33;13;3;58;37;27;7;137108;4
53261;4;2;60;41;32;11;4;74;46;31;12;137109;6
53262;6;2;95;51;38;18;3;94;43;25;26;137110;2
53263;7;2;46;35;27;6;3;53;34;21;5;137111;5
53264;13;5;54;27;22;16;2;39;21;12;8;137112;3
53265;7;4;56;33;27;15;6;75;43;28;16;137113;5
53266;9;3;84;40;31;20;3;71;39;22;18;137114;2
53267;12;5;113;54;40;32;2;102;59;43;21;137115;10
53268;8;4;56;35;29;8;2;44;32;19;5;137116;1
53269;8;1;55;27;21;20;4;44;26;18;7;137117;2
53270;5;0;43;20;18;15;2;59;37;17;12;137118;5
53271;13;5;119;64;47;28;4;88;57;44;12;137119;7
53272;3;2;51;32;26;12;1;75;48;25;16;137120;5
54236;5;0;50;38;29;6;2;56;35;18;9;137121;3
53349;6;5;107;70;51;19;1;89;50;34;22;137122;4
53350;3;1;51;36;24;8;2;49;24;14;8;137123;0
53351;3;2;61;44;33;9;1;53;35;21;10;137124;2
53352;3;1;92;50;36;26;2;87;52;42;17;137125;14
53353;7;3;67;37;28;16;5;53;32;22;12;137126;6
53354;3;6;92;46;35;21;7;82;39;26;20;137127;7
53355;5;2;70;48;37;14;4;80;51;37;14;137128;5
53356;8;2;51;28;26;13;1;42;28;19;6;137129;4
53357;8;1;52;33;24;15;1;54;25;15;15;137130;8
53358;6;1;41;29;23;6;2;33;17;10;5;137131;0
53359;7;2;65;33;28;15;1;61;41;26;10;137132;1
53360;4;3;60;29;21;21;2;60;34;24;10;137133;4
53361;10;0;65;37;30;16;1;88;48;31;22;137134;4
53362;4;2;115;65;52;27;2;102;72;47;17;137135;5
53363;8;4;101;56;45;20;7;103;67;46;14;137136;1
53364;6;5;130;78;51;23;5;122;66;46;25;137137;10
53365;16;3;66;32;28;20;4;59;28;20;16;137138;7
53366;14;2;93;50;41;23;0;79;46;33;21;137139;15
53367;6;1;45;24;19;12;2;46;23;13;5;137140;1
53368;10;1;81;45;35;22;3;86;47;30;22;137141;2
53369;8;3;94;59;46;24;5;110;64;43;30;137142;2
53370;5;2;70;38;29;22;1;75;42;29;18;137143;7
53371;6;5;114;60;45;22;1;105;58;34;24;137144;5
53372;4;2;75;40;31;21;1;70;46;33;12;137145;11
53373;6;0;52;34;27;12;0;56;31;21;9;137146;8
53374;12;4;55;39;36;9;6;63;33;22;17;137147;5
53375;11;1;84;49;43;17;7;89;39;29;24;137148;6
53376;4;4;93;60;38;20;2;92;49;36;17;137149;4
53377;3;1;70;36;28;18;4;82;36;27;17;137150;1
53378;8;4;49;26;23;11;1;42;27;19;3;137151;6
53379;6;1;80;49;33;18;2;74;42;26;18;137152;4
54343;7;1;64;35;25;13;1;58;43;23;8;137153;5
54344;3;1;55;42;36;4;1;62;38;22;16;137154;4
54345;17;1;101;70;54;15;1;85;54;40;19;137155;7
54346;9;3;53;32;22;13;1;45;23;14;5;137156;3
54347;4;0;55;33;25;17;0;53;37;29;8;137157;3
54348;3;0;66;47;31;16;5;100;51;37;20;137158;9
54349;6;0;52;39;34;5;1;74;53;35;8;137159;9
54350;6;2;63;43;33;14;1;64;35;25;12;137160;5
54351;3;2;47;30;24;10;1;50;35;21;6;137161;0
53413;17;3;79;46;41;16;5;110;74;44;20;137282;1
53414;0;2;55;38;30;12;4;57;35;24;8;137283;2
53415;4;0;44;24;17;14;1;41;16;7;11;137284;1
53416;3;1;46;27;21;11;4;49;25;16;7;137285;1
53417;6;1;67;36;28;16;2;92;67;38;11;137286;0
53418;3;5;92;50;30;22;3;84;51;25;16;137287;0
53419;2;6;96;47;35;26;4;98;50;36;18;137288;2
53420;2;4;64;39;29;9;3;74;35;17;23;137289;4
53421;3;1;65;38;27;15;1;80;42;25;19;137290;1
53422;0;1;114;86;54;13;4;124;81;52;16;137291;1
53423;2;1;56;40;29;6;2;54;27;14;9;137292;2
53424;0;2;23;16;13;5;1;35;18;14;4;137293;5
53425;12;1;50;30;26;10;4;60;22;14;18;137294;1
53426;0;0;52;31;20;16;3;55;27;16;12;137295;2
53427;2;2;66;34;21;18;0;57;38;14;11;137296;0
53428;0;1;40;31;23;5;2;59;36;18;9;137297;1
53429;3;1;48;26;22;15;0;51;35;18;9;137298;1
53430;2;0;61;44;36;11;3;75;47;30;17;137299;3
53431;2;1;60;33;23;14;5;74;38;22;14;137300;5
53432;2;3;90;48;31;27;6;98;60;44;16;137301;2
53433;1;5;63;46;32;6;3;41;24;11;4;137302;3
53434;1;0;75;47;29;15;4;81;44;23;17;137303;0
53435;7;3;75;33;25;22;1;70;46;29;9;137304;2
53436;3;4;85;57;41;9;1;74;49;34;7;137305;5
53437;5;1;50;35;26;7;1;44;34;14;4;137306;0
